Reference GeoSymbio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type;Gene;Accession number;Host_Phylum;Host_Class;Host_Order;Host_Family;Host_Genus;Host_Species;Host_Sci_Name;Ocean;Country;StateRegion;Latitude;Longitude;Reference;;Accession number;Host_Species_code;Country;year;sample_number;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Oannularis;USVI;2007;11;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Ofaveolata;USVI;2007;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499802;Ofaveolata;Flo;2006;6;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499802;Ofaveolata;Flo;2006;7;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Ofranksi;USVI;2007;7;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Ofranksi;USVI;2007;8;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Ssiderea;USVI;2007;8;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499802;Ssiderea;Flo;2006;16;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499802;Ssiderea;Flo;2006;17;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499802;Ssiderea;Flo;2006;18;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;cervicornis;Acropora cervicornis;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499802;Acervicornis;Bel;2003;4;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Colpophyllia;natans;Colpophyllia natans;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Cnatans;Bar;2005;6;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Colpophyllia;natans;Colpophyllia natans;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Cnatans;Bar;2005;7;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;clivosa;Diploria clivosa;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Dclivosa;Bar;2005;5;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Dlabyrinthiformis;Bar;2005;7;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Dlabyrinthiformis;Bar;2005;8;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Dlabyrinthiformis;Bar;2005;9;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499802;Oannularis;Bel;2003;2;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Ofaveolata;Bar;2005;13;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499802;Ofaveolata;Bel;2003;5;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Mussidae;Scolymia;sp.;Scolymia sp.;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Scolymia sp.;Bar;2005;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Sradians;Bar;2005;10;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Ssiderea;Bar;2005;9;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Ssiderea;Bar;2005;10;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499802;Ssiderea;Bar;2005;11;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499802;Ssiderea;Bel;2003;7;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499802;Ahumilis;Mex;1999;5;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499802;Ofaveolata;Mex;1999;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF499802;Ofaveolata;Bah;1999;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499802;Oannularis;Bar;2007;11;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499802;Mcavernosa;Bar;2007;6;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499802;Ssiderea;Bar;2007;9;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499802;Ssiderea;Bar;2007;10;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499802;Oannularis;Flo;2000;2;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499802;Oannularis;Flo;2002;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499802;Ofaveolata;Flo;2000;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499802;Ofranksi;Flo;2000;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499802;Ofranksi;Flo;2001;3;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Bahamas;Exuma Islands;25.03428;-77.39628;Thornhill_2009_PLoS_ONE_4_e6262;;AF499802;Ofaveolata;Bah;2005;6;;;;;;;;;;;;;;;
